,ID,Name,SKU,Is featured?,Tax status,Tax class,Published,Visibility in catalog,Weight (kg),Sale price,Regular price,Short description,description,Categories,Tags,Images,Position,Attribute 1 name,Attribute 1 value(s)
24,7174748176459,Women's Tree Gliders - Natural Black (Rugged Khaki Sole),womens-tree-gliders-natural-black-rugged-khaki,0,shipping,standard,1,visible,259.86394557823127,150.00,,This is a simple product.,"<p>Whether it’s workouts or hangouts, the Tree Glider has every phase of your day covered. Inspired by effortless ease, this elevated active style brings flow everywhere you go.</p>",Shoes,"['allbirds::carbon-score => 4.19', 'allbirds::cfId => color-womens-tree-gliders-ntrl-blck-rggd-khk', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => beige', 'allbirds::hue => black', 'allbirds::master => womens-tree-gliders', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_womens-perform-shoes', 'YGroup_ygroup_womens-tree-gliders']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11187_24Q4_Tree_Glider_Natural_Black_Rugged_Khaki_PDP_SINGLE_3Q-1000x1000_6cc96709-74b0-4977-9abf-dc1ef7decc3e.png?v=1731710592,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
25,7174769344587,Men's Tree Gliders - Stony Beige (Stony Cream Sole),mens-tree-gliders-stony-beige-stony-cream,0,shipping,standard,1,visible,326.53061224489795,150.00,,This is a simple product.,"<p>Whether it’s workouts or hangouts, the Tree Glider has every phase of your day covered. Inspired by effortless ease, this elevated active style brings flow everywhere you go.</p>",Shoes,"['allbirds::carbon-score => 4.19', 'allbirds::cfId => color-mens-tree-gliders-stony-beige-stony-cream', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => beige', 'allbirds::master => mens-tree-gliders', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_mens-perform-shoes', 'YGroup_ygroup_mens-tree-gliders']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11082_24Q4_Tree_Glider_Stony_Beige_Stony_Cream_PDP_SINGLE_3Q-1000x1000_813f927a-2da7-48bb-b281-c94aea7cd15a.png?v=1731710465,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
26,7174709248075,Women's Tree Gliders - Stony Beige (Stony Cream Sole),womens-tree-gliders-stony-beige-stony-cream,0,shipping,standard,1,visible,259.86394557823127,150.00,,This is a simple product.,"<p>Whether it’s workouts or hangouts, the Tree Glider has every phase of your day covered. Inspired by effortless ease, this elevated active style brings flow everywhere you go.</p>",Shoes,"['allbirds::carbon-score => 4.19', 'allbirds::cfId => color-womens-tree-gliders-stony-beige-stony-cream', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => beige', 'allbirds::master => womens-tree-gliders', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_womens-perform-shoes', 'YGroup_ygroup_womens-tree-gliders']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11082_24Q4_Tree_Glider_Stony_Beige_Stony_Cream_PDP_SINGLE_3Q-1000x1000.png?v=1731710564,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
27,7174788481099,Men's Tree Gliders - Natural Black (Rugged Khaki Sole),mens-tree-gliders-natural-black-rugged-khaki,0,shipping,standard,1,visible,326.53061224489795,150.00,,This is a simple product.,"<p>Whether it’s workouts or hangouts, the Tree Glider has every phase of your day covered. Inspired by effortless ease, this elevated active style brings flow everywhere you go.</p>",Shoes,"['allbirds::carbon-score => 4.19', 'allbirds::cfId => color-mens-tree-gliders-ntrl-blck-rggd-khk', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => beige', 'allbirds::hue => black', 'allbirds::master => mens-tree-gliders', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_mens-perform-shoes', 'YGroup_ygroup_mens-tree-gliders']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11187_24Q4_Tree_Glider_Natural_Black_Rugged_Khaki_PDP_SINGLE_3Q-1000x1000.png?v=1731710478,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
28,7174708756555,Men's Tree Gliders - Deep Navy (Blizzard Sole),mens-tree-gliders-deep-navy,0,shipping,standard,1,visible,326.53061224489795,150.00,,This is a simple product.,"<p>Whether it’s workouts or hangouts, the Tree Glider has every phase of your day covered. Inspired by effortless ease, this elevated active style brings flow everywhere you go.</p>",Shoes,"['allbirds::carbon-score => 4.19', 'allbirds::cfId => color-mens-tree-gliders-deep-navy-blizzard', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => mens', 'allbirds::hue => blue', 'allbirds::master => mens-tree-gliders', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_mens-perform-shoes', 'YGroup_ygroup_mens-tree-gliders']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11076_24Q4_Tree_Glider_Deep_Navy_Blizzard_PDP_SINGLE_3Q-2000x2000.png?v=1724870061,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
29,7041629323339,Women's Wool Runner Go - Chasm Teal/Natural Black (Stony Cream Sole),womens-wool-runner-go-chasm-teal-natural-black,0,shipping,standard,1,visible,453.51473922902494,125.00,,This is a simple product.,"<p>Driven by your feedback, the next generation Wool Runner Go delivers on a refined execution without sacrificing its best-in-class comfort.</p>",Shoes,"['allbirds::carbon-score => 6.85', 'allbirds::cfId => color-womens-wool-runner2-ntrl-blk-multi-stny-cm', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => black', 'allbirds::hue => blue', 'allbirds::master => womens-wool-runner-go', 'allbirds::material => wool', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_womens-move-shoes-half-sizes', 'YGroup_ygroup_womens-wool-runner-go']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11000_24Q4_Wool_Runner_2_Natural_Black_Multi_Stony_Cream_PDP_SINGLE_3Q-1000x1000_6e955bae-cd36-429f-9bc6-d8c4ce892d16.png?v=1730241179,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
30,7041629651019,Men's Wool Runner Go - Chasm Teal/Natural Black (Stony Cream Sole),mens-wool-runner-go-chasm-teal-natural-black,0,shipping,standard,1,visible,355.1020408163265,125.00,,This is a simple product.,"<p>Driven by your feedback, the next generation Wool Runner Go delivers on a refined execution without sacrificing its best-in-class comfort.</p>",Shoes,"['allbirds::carbon-score => 6.85', 'allbirds::cfId => color-mens-wool-runner2-ntrl-blk-multi-stny-cm', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => black', 'allbirds::hue => blue', 'allbirds::master => mens-wool-runner-go', 'allbirds::material => wool', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_mens-move-shoes-half-sizes', 'YGroup_ygroup_mens-wool-runner-go']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11000_24Q4_Wool_Runner_2_Natural_Black_Multi_Stony_Cream_PDP_SINGLE_3Q-1000x1000.png?v=1730241084,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
31,6693320785995,Women's Tree Breezers - Lux Beige (Lux Camel Sole),womens-tree-breezers-lux-beige,0,shipping,standard,1,visible,178.6848072562358,64.00,120.00,This is a simple product.,"<p>Crafted with silky-smooth, breathable eucalyptus tree fiber and a secure fitted collar, the Tree Breezer is a versatile, lightweight, and comfortable ballet flat with no break-in necessary.</p>",Shoes,"['allbirds::carbon-score => 2.7', 'allbirds::cfId => color-womens-tree-breezers-lux-beige-lux-camel', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => beige', 'allbirds::master => womens-tree-breezers', 'allbirds::material => tree', 'allbirds::price-tier => tier-4', 'allbirds::silhouette => breezer', 'loop::returnable => true', 'YCRF_womens-move-shoes-half-sizes', 'YGroup_ygroup_womens-tree-breezers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/products/AB005LW_SHOE_ANGLE_GLOBAL_WOMENS_TREE_BREEZER_LUX_BEIGE_LUX_BEIGE_a48c5266-bffc-47b5-b740-4101c405475e.png?v=1707518082,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
32,7231189319755,Women's Tree Dasher 2 - Blizzard/Chromatic (Blizzard Sole),womens-tree-dashers-blizzard-chromatic,0,shipping,standard,1,visible,266.21315192743765,140.00,,This is a simple product.,"<p>The Tree Dasher 2 is the next evolution of our everyday active shoe with more responsive foam, extra grip, and an improved fit to keep you moving, and nature winning.</p>",Shoes,"['allbirds::carbon-score => 5.48', 'allbirds::cfId => color-womens-tree-dashers2-blizzard-multi-blzzrd-ne', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => white', 'allbirds::master => womens-tree-dashers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'allbirdskit::kit-discount-20whQOueHm7zwKfR8Csr2c => 0', 'allbirdskit::kit-id => 20whQOueHm7zwKfR8Csr2c', 'allbirdskit::kit-size-20whQOueHm7zwKfR8Csr2c => 2', 'loop::returnable => true', 'YCRF_womens-perform-shoes', 'YGroup_ygroup_womens-tree-dashers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11037_24Q4_Tree_Dasher_2_Chromatic_Blizzard_Multi_Blizzard_PDP_SINGLE_3Q-2000x2000.png?v=1728594223,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
33,7062830153803,Women's Tree Toppers - Hazy Indigo (Blizzard Sole),womens-tree-toppers-hazy-indigo,0,shipping,standard,1,visible,254.42176870748298,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-womens-tree-toppers-hazy-indigo-blizzard', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => womens', 'allbirds::hue => blue', 'allbirds::master => womens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_womens-move-shoes', 'YGroup_ygroup_womens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11173_24Q4_Tree_Topper_Hazy_Indigo_Blizzard_PDP_SINGLE_3Q-1000x1000_b9c6b222-9e71-4354-8b86-9316dbbee7c7.png?v=1729018628,1,Size,"['EU 35', 'EU 36', 'EU 37', 'EU 38', 'EU 39', 'EU 40', 'EU 41']"
34,7062833233995,Women's Tree Toppers - Blizzard (Blizzard Sole),womens-tree-toppers,0,shipping,standard,1,visible,254.42176870748298,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-womens-tree-toppers-blizzard-blizzard', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => womens', 'allbirds::hue => white', 'allbirds::master => womens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_womens-move-shoes', 'YGroup_ygroup_womens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11174_24Q4_Tree_Topper_Blizzard_Blizzard_PDP_SINGLE_3Q-1000x1000_033de694-0426-43ae-90af-4dc81e015375.png?v=1729018563,1,Size,"['EU 35', 'EU 36', 'EU 37', 'EU 38', 'EU 39', 'EU 40', 'EU 41']"
35,7062837592139,Women's Tree Toppers - Natural Black (Natural Black Sole),womens-tree-toppers-natural-black,0,shipping,standard,1,visible,254.42176870748298,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-womens-tree-toppers-ntrl-blck-ntrl-blck', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => womens', 'allbirds::hue => black', 'allbirds::master => womens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_womens-move-shoes', 'YGroup_ygroup_womens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11185_24Q4_Tree_Topper_Natural_Black_Natural_Black_PDP_SINGLE_3Q-1000x1000_56dce166-a5b6-4bab-9816-5aa01229d0c4.png?v=1729018765,1,Size,"['EU 35', 'EU 36', 'EU 37', 'EU 38', 'EU 39', 'EU 40', 'EU 41']"
36,7062843261003,Men's Tree Toppers - Blizzard (Blizzard Sole),mens-tree-toppers,0,shipping,standard,1,visible,453.51473922902494,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-mens-tree-toppers-blizzard-blizzard', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => mens', 'allbirds::hue => white', 'allbirds::master => mens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_mens-move-shoes', 'YGroup_ygroup_mens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11174_24Q4_Tree_Topper_Blizzard_Blizzard_PDP_SINGLE_3Q-1000x1000.png?v=1729018220,1,Size,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
37,7062837723211,Men's Tree Toppers - Natural Black (Natural Black Sole),mens-tree-toppers-natural-black,0,shipping,standard,1,visible,453.51473922902494,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-mens-tree-toppers-ntrl-blck-ntrl-blck', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => mens', 'allbirds::hue => black', 'allbirds::master => mens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_mens-move-shoes', 'YGroup_ygroup_mens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11185_24Q4_Tree_Topper_Natural_Black_Natural_Black_PDP_SINGLE_3Q-1000x1000.png?v=1729018475,1,Size,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
38,7062832513099,Men's Tree Toppers - Hazy Indigo (Blizzard Sole),mens-tree-toppers-hazy-indigo,0,shipping,standard,1,visible,453.51473922902494,125.00,,This is a simple product.,"<p>The Tree Topper is a minimalist high-top shoe made with lightweight, breathable eucalyptus fiber. Perfect for warmer weather walking and everyday casual wear.</p>",Shoes,"['allbirds::carbon-score => 6.28', 'allbirds::cfId => color-mens-tree-toppers-hazy-indigo-blizzard', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => mens', 'allbirds::hue => blue', 'allbirds::master => mens-tree-toppers', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => topper', 'loop::returnable => true', 'YCRF_mens-move-shoes', 'YGroup_ygroup_mens-tree-toppers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11173_24Q4_Tree_Topper_Hazy_Indigo_Blizzard_PDP_SINGLE_3Q-1000x1000.png?v=1729018285,1,Size,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
39,6998684926027,Men's Tree Runner Go - Stony Cream (Stony Cream Sole),mens-tree-runner-go-stony-cream,0,shipping,standard,1,visible,453.51473922902494,125.00,,This is a simple product.,"<p>Made to Go with the flow, our fan-fave sneaker keeps its signature breathable comfort while hitting the refresh button with a new elevated aesthetic and more springy support.</p>",Shoes,"['allbirds::carbon-score => 4.83', 'allbirds::cfId => color-mens-tree-runner-go-stony-cream-stony-cream', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => beige', 'allbirds::master => mens-tree-runner-go', 'allbirds::material => tree', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_mens-move-shoes-half-sizes', 'YGroup_ygroup_mens-tree-runner-go']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A10962_24Q4_Tree_Runner_Go_Stony_Cream_Stony_Cream_PDP_SINGLE_3Q-2000x2000.png?v=1724090932,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
40,7062839689291,Women's Wool Dasher Mizzles - Stony Cream (Natural White Sole),womens-wool-dasher-mizzles-stony-cream,0,shipping,standard,1,visible,294.33106575963717,155.00,,This is a simple product.,"<p>The Wool Dasher Mizzle is a running shoe that uses natural materials to give you extra grip and keep your feet cozy and dry on cold, wet runs.</p>",Shoes,"['allbirds::carbon-score => 7.65', 'allbirds::cfId => color-womens-wool-dasher-mizzles-stony-cream-ntrl-white', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => beige', 'allbirds::master => womens-wool-dasher-mizzles', 'allbirds::material => wool', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_womens-perform-shoes', 'YGroup_ygroup_womens-wool-dasher-mizzles']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11162_24Q4_Wool_Dasher_2_Mizzle_Stony_Cream_Natural_White_PDP_SINGLE_3Q-2000x2000_da01609f-948b-4234-a0de-73dff2f15e7c.png?v=1727289918,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
41,7037570416715,Men's Couriers - Deep Navy (Natural White Sole),mens-couriers-deep-navy,0,shipping,standard,1,visible,390.02267573696145,125.00,,This is a simple product.,"<p>Our nod to a vintage sneaker made with natural materials for a better future. The retro silhouette elevated with intricate details pairs with anything you have planned. Come for the throwback style, and stay for the cushy all-day-wearability.</p>",Shoes,"['allbirds::carbon-score => 5.01', 'allbirds::cfId => color-mens-couriers-deep-navy-natural-white', 'allbirds::complete => true', 'allbirds::edition => classic', 'allbirds::gender => mens', 'allbirds::hue => blue', 'allbirds::master => mens-couriers', 'allbirds::material => cotton', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_mens-move-shoes', 'YGroup_ygroup_mens-couriers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A10871_24Q4_Courier_Deep_Navy_Natural_White_PDP_SINGLE_3Q-2000x2000.png?v=1727114283,1,Size,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
42,6964987396171,Men's Couriers - Stormy Grey/Medium Grey (Barely Grey Sole),mens-couriers-stormy-grey-medium-grey,0,shipping,standard,1,visible,390.02267573696145,125.00,,This is a simple product.,"<p>Our nod to a vintage sneaker made with natural materials for a better future. The retro silhouette elevated with intricate details pairs with anything you have planned. Come for the throwback style, and stay for the cushy all-day-wearability.</p>",Shoes,"['allbirds::carbon-score => 5.01', 'allbirds::cfId => color-mens-couriers-stmy-gry-md-gry-bly-gr', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => grey', 'allbirds::master => mens-couriers', 'allbirds::material => cotton', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_mens-move-shoes', 'YGroup_ygroup_mens-couriers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A10868_24Q3_Courier_Stormy_Grey_Medium_Grey_Barely_Grey_PDP_SINGLE_3Q-2000x2000.png?v=1727114697,1,Size,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
43,7037533290571,Women's Couriers - Deep Navy (Natural White Sole),womens-couriers-deep-navy,0,shipping,standard,1,visible,539.6825396825396,125.00,,This is a simple product.,"<p>Our nod to a vintage sneaker made with natural materials for a better future. The retro silhouette elevated with intricate details pairs with anything you have planned. Come for the throwback style, and stay for the cushy all-day-wearability.</p>",Shoes,"['allbirds::carbon-score => 5.01', 'allbirds::cfId => color-womens-couriers-deep-navy-natural-white', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => blue', 'allbirds::master => womens-couriers', 'allbirds::material => cotton', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_womens-move-shoes', 'YGroup_ygroup_womens-couriers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A10871_24Q4_Courier_Deep_Navy_Natural_White_PDP_SINGLE_3Q-2000x2000_dd15344d-73db-46b1-8edd-02315d96cf1e.png?v=1727114328,1,Size,"['EU 35', 'EU 36', 'EU 37', 'EU 38', 'EU 39', 'EU 40', 'EU 41']"
44,7220637040715,Women's Couriers - Stormy Grey/Medium Grey (Barely Grey Sole),womens-couriers-stormy-grey-medium-grey,0,shipping,standard,1,visible,537.4149659863946,125.00,,This is a simple product.,"<p>Our nod to a vintage sneaker made with natural materials for a better future. The retro silhouette elevated with intricate details pairs with anything you have planned. Come for the throwback style, and stay for the cushy all-day-wearability.</p>",Shoes,"['allbirds::carbon-score => 5.01', 'allbirds::cfId => color-womens-couriers-stmy-gry-md-gry-bly-gr', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => grey', 'allbirds::master => womens-couriers', 'allbirds::material => cotton', 'allbirds::price-tier => msrp', 'allbirds::silhouette => runner', 'loop::returnable => true', 'YCRF_womens-move-shoes', 'YGroup_ygroup_womens-couriers']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A10868_24Q3_Courier_Stormy_Grey_Medium_Grey_Barely_Grey_PDP_SINGLE_3Q-2000x2000_eeb43ac8-c9f1-496a-8611-2ce974078773.png?v=1727114727,1,Size,"['EU 35', 'EU 36', 'EU 37', 'EU 38', 'EU 39', 'EU 40', 'EU 41']"
45,7084090589259,Men's Wool Dasher Mizzles - Stony Beige (Stony Cream Sole),mens-wool-dasher-mizzles-stony-beige,0,shipping,standard,1,visible,367.8004535147392,155.00,,This is a simple product.,"<p>The Wool Dasher Mizzle is a running shoe that uses natural materials to give you extra grip and keep your feet cozy and dry on cold, wet runs.</p>",Shoes,"['allbirds::carbon-score => 7.65', 'allbirds::cfId => color-mens-wool-dasher-mizzles-stony-beige-stony-cream', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => mens', 'allbirds::hue => beige', 'allbirds::master => mens-wool-dasher-mizzles', 'allbirds::material => wool', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_mens-perform-shoes', 'YGroup_ygroup_mens-wool-dasher-mizzles']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11093_24Q4_Wool_Dasher_2_Mizzle_Stony_Beige_Stony_Cream_PDP_SINGLE_3Q-2000x2000.png?v=1727289816,1,Size,"['EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 46.5', 'EU 47']"
46,7084110086219,Women's Wool Dasher Mizzles - Stony Beige (Stony Cream Sole),womens-wool-dasher-mizzles-stony-beige,0,shipping,standard,1,visible,294.33106575963717,155.00,,This is a simple product.,"<p>The Wool Dasher Mizzle is a running shoe that uses natural materials to give you extra grip and keep your feet cozy and dry on cold, wet runs.</p>",Shoes,"['allbirds::carbon-score => 7.65', 'allbirds::cfId => color-womens-wool-dasher-mizzles-stony-beige-stony-cream', 'allbirds::complete => true', 'allbirds::edition => limited', 'allbirds::gender => womens', 'allbirds::hue => beige', 'allbirds::master => womens-wool-dasher-mizzles', 'allbirds::material => wool', 'allbirds::price-tier => msrp', 'allbirds::silhouette => dasher', 'loop::returnable => true', 'YCRF_womens-perform-shoes', 'YGroup_ygroup_womens-wool-dasher-mizzles']",https://cdn.shopify.com/s/files/1/0204/0483/0283/files/A11093_24Q4_Wool_Dasher_2_Mizzle_Stony_Beige_Stony_Cream_PDP_SINGLE_3Q-2000x2000_d0277e7d-c21f-4255-9840-b555a6874d67.png?v=1727289844,1,Size,"['EU 35', 'EU 35.5', 'EU 36', 'EU 36.5', 'EU 37', 'EU 37.5', 'EU 38', 'EU 38.5', 'EU 39', 'EU 39.5', 'EU 40', 'EU 40.5', 'EU 41']"
